CIK,Company Name,SIC,Industry,State Location,State Inc,Filling Date,URL
0000012927,BOEING CO ,3721,AIRCRAFT,WA,DE,2022-01-31,https://www.sec.gov/Archives/edgar/data/12927/000001292722000010/ba-20211231.htm
0000012927,BOEING CO ,3721,AIRCRAFT,WA,DE,2021-02-01,https://www.sec.gov/Archives/edgar/data/12927/000001292721000011/ba-20201231.htm
0001035267,INTUITIVE SURGICAL INC ,3842,ORTHOPEDIC,CA,DE,2022-02-03,https://www.sec.gov/Archives/edgar/data/1035267/000103526722000014/isrg-20211231.htm
0001035267,INTUITIVE SURGICAL INC ,3842,ORTHOPEDIC,CA,DE,2021-02-10,https://www.sec.gov/Archives/edgar/data/1035267/000103526721000028/isrg-20201231.htm
0001326160,Duke Energy CORP ,4931,ELECTRIC & OTHER SERVICES COMBINED,NC,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/17797/000132616022000072/duk-20211231.htm
0001326160,Duke Energy CORP ,4931,ELECTRIC & OTHER SERVICES COMBINED,NC,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/17797/000132616021000063/duk-20201231.htm
0001065280,NETFLIX INC ,7841,SERVICES,CA,DE,2022-01-27,https://www.sec.gov/Archives/edgar/data/1065280/000106528022000036/nflx-20211231.htm
0001065280,NETFLIX INC ,7841,SERVICES,CA,DE,2021-01-28,https://www.sec.gov/Archives/edgar/data/1065280/000106528021000040/nflx-20201231.htm
0000066740,3M CO ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,MN,DE,2022-02-09,https://www.sec.gov/Archives/edgar/data/66740/000006674022000010/mmm-20211231.htm
0000066740,3M CO ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,MN,DE,2021-02-04,https://www.sec.gov/Archives/edgar/data/66740/000155837021000737/mmm-20201231x10k.htm
0000040545,GENERAL ELECTRIC CO ,3600,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT ,MA,NY,2022-02-11,https://www.sec.gov/Archives/edgar/data/40545/000004054522000008/ge-20211231.htm
0000040545,GENERAL ELECTRIC CO ,3600,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT ,MA,NY,2021-02-12,https://www.sec.gov/Archives/edgar/data/40545/000004054521000011/ge-20201231.htm
0001739940,Cigna Corp ,6324,HOSPITAL & MEDICAL SERVICE PLANS,CT,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1739940/000173994022000007/ci-20211231.htm
0001739940,Cigna Corp ,6324,HOSPITAL & MEDICAL SERVICE PLANS,CT,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1739940/000173994021000007/ci-20201231.htm
0000062709,"MARSH & MCLENNAN COMPANIES, INC. ",6411,INSURANCE AGENTS BROKERS & SERVICES,NY,DE,2022-02-16,https://www.sec.gov/Archives/edgar/data/62709/000006270922000009/mmc-20211231.htm
0000062709,"MARSH & MCLENNAN COMPANIES, INC. ",6411,INSURANCE AGENTS BROKERS & SERVICES,NY,DE,2021-02-17,https://www.sec.gov/Archives/edgar/data/62709/000006270921000008/mmc-20201231.htm
0000006281,ANALOG DEVICES INC ,3674,SEMICONDUCTORS & RELATED DEVICES,MA,MA,2021-12-03,https://www.sec.gov/Archives/edgar/data/6281/000000628121000294/adi-20211030.htm
0001051470,CROWN CASTLE INTERNATIONAL CORP ,6798,REAL ESTATE INVESTMENT TRUSTS,TX,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1051470/000105147022000019/cci-20211231.htm
0001051470,CROWN CASTLE INTERNATIONAL CORP ,6798,REAL ESTATE INVESTMENT TRUSTS,TX,DE,2021-02-22,https://www.sec.gov/Archives/edgar/data/1051470/000105147021000031/cci-20201231.htm
0001156375,CME GROUP INC. ,6200,SECURITY & COMMODITY BROKERS,IL,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000076/cme-20211231.htm
0001156375,CME GROUP INC. ,6200,SECURITY & COMMODITY BROKERS,IL,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000020/cme-20201231.htm
0000092122,SOUTHERN CO ,4911,ELECTRIC SERVICES,GA,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm
0000092122,SOUTHERN CO ,4911,ELECTRIC SERVICES,GA,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/3153/000009212221000006/so-20201231.htm
0000009631,BANK OF NOVA SCOTIA ,6022,STATE COMMERCIAL BANKS,A6,Z4,2021-01-29,https://www.sec.gov/Archives/edgar/data/9631/000114036121002628/brhc10019393_10k.htm
0000723125,MICRON TECHNOLOGY INC ,3674,SEMICONDUCTORS & RELATED DEVICES,ID,DE,2021-10-08,https://www.sec.gov/Archives/edgar/data/723125/000072312521000065/mu-20210902.htm
0000277948,CSX CORP ,4011,RAILROADS,FL,VA,2022-02-16,https://www.sec.gov/Archives/edgar/data/277948/000027794822000009/csx-20211231.htm
0000277948,CSX CORP ,4011,RAILROADS,FL,VA,2021-02-10,https://www.sec.gov/Archives/edgar/data/277948/000027794821000014/csx-20201231.htm
0000882095,"GILEAD SCIENCES, INC. ",2836,BIOLOGICAL PRODUCTS ,CA,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/882095/000088209522000007/gild-20211231.htm
0000882095,"GILEAD SCIENCES, INC. ",2836,BIOLOGICAL PRODUCTS ,CA,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/882095/000088209521000008/gild-20201231.htm
0000109198,TJX COMPANIES INC /DE/ ,5651,RETAIL,MA,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/109198/000010919822000008/tjx-20220129.htm
0000109198,TJX COMPANIES INC /DE/ ,5651,RETAIL,MA,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/109198/000010919821000006/tjx-20210130.htm
0001393818,Blackstone Inc. ,6282,INVESTMENT ADVICE,NY,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm
0001393818,Blackstone Inc. ,6282,INVESTMENT ADVICE,NY,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm
0000089800,SHERWIN WILLIAMS CO ,5200,RETAIL,OH,OH,2022-02-17,https://www.sec.gov/Archives/edgar/data/89800/000008980022000007/shw-20211231.htm
0000089800,SHERWIN WILLIAMS CO ,5200,RETAIL,OH,OH,2021-02-19,https://www.sec.gov/Archives/edgar/data/89800/000008980021000010/shw-20201231.htm
0000036104,US BANCORP \DE\ ,6021,NATIONAL COMMERCIAL BANKS,MN,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/36104/000119312522048709/d256232d10k.htm
0000036104,US BANCORP \DE\ ,6021,NATIONAL COMMERCIAL BANKS,MN,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/36104/000119312521052547/d14650d10k.htm
0000872589,"REGENERON PHARMACEUTICALS, INC. ",2834,PHARMACEUTICAL PREPARATIONS,NY,NY,2022-02-07,https://www.sec.gov/Archives/edgar/data/872589/000180422022000007/regn-20211231.htm
0000872589,"REGENERON PHARMACEUTICALS, INC. ",2834,PHARMACEUTICAL PREPARATIONS,NY,NY,2021-02-08,https://www.sec.gov/Archives/edgar/data/872589/000180422021000008/regn-20201231.htm
0000010795,BECTON DICKINSON & CO ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,NJ,NJ,2021-11-24,https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/bdx-20210930.htm
0000713676,"PNC FINANCIAL SERVICES GROUP, INC. ",6021,NATIONAL COMMERCIAL BANKS,PA,PA,2022-02-25,https://www.sec.gov/Archives/edgar/data/713676/000071367622000019/pnc-20211231.htm
0000713676,"PNC FINANCIAL SERVICES GROUP, INC. ",6021,NATIONAL COMMERCIAL BANKS,PA,PA,2021-02-26,https://www.sec.gov/Archives/edgar/data/713676/000071367621000025/pnc-20201231.htm
0000875320,VERTEX PHARMACEUTICALS INC / MA ,2834,PHARMACEUTICAL PREPARATIONS,MA,MA,2022-02-09,https://www.sec.gov/Archives/edgar/data/875320/000087532022000007/vrtx-20211231.htm
0000875320,VERTEX PHARMACEUTICALS INC / MA ,2834,PHARMACEUTICAL PREPARATIONS,MA,MA,2021-02-11,https://www.sec.gov/Archives/edgar/data/875320/000087532021000006/vrtx-20201231.htm
0000823768,WASTE MANAGEMENT INC ,4953,REFUSE SYSTEMS,TX,DE,2022-02-15,https://www.sec.gov/Archives/edgar/data/823768/000155837022001179/wm-20211231x10k.htm
0000823768,WASTE MANAGEMENT INC ,4953,REFUSE SYSTEMS,TX,DE,2021-02-22,https://www.sec.gov/Archives/edgar/data/823768/000155837021001348/wm-20201231x10k.htm
0000821189,EOG RESOURCES INC ,1311,CRUDE PETROLEUM & NATURAL GAS,TX,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/821189/000082118922000017/eog-20211231.htm
0000821189,EOG RESOURCES INC ,1311,CRUDE PETROLEUM & NATURAL GAS,TX,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/821189/000082118921000017/eog-20201231.htm
0000715957,"DOMINION ENERGY, INC ",4911,ELECTRIC SERVICES,VA,VA,2022-02-24,https://www.sec.gov/Archives/edgar/data/103682/000156459022006589/d-10k_20211231.htm
0000715957,"DOMINION ENERGY, INC ",4911,ELECTRIC SERVICES,VA,VA,2021-02-25,https://www.sec.gov/Archives/edgar/data/103682/000156459021008442/d-10k_20201231.htm
0000040533,GENERAL DYNAMICS CORP ,3730,SHIP & BOAT BUILDING & REPAIRING,VA,DE,2022-02-09,https://www.sec.gov/Archives/edgar/data/40533/000004053322000007/gd-20211231.htm
0000040533,GENERAL DYNAMICS CORP ,3730,SHIP & BOAT BUILDING & REPAIRING,VA,DE,2021-02-09,https://www.sec.gov/Archives/edgar/data/40533/000004053321000010/gd-20201231.htm
0001099800,Edwards Lifesciences Corp ,3842,ORTHOPEDIC,CA,DE,2022-02-14,https://www.sec.gov/Archives/edgar/data/1099800/000109980022000005/ew-20211231.htm
0001099800,Edwards Lifesciences Corp ,3842,ORTHOPEDIC,CA,DE,2021-02-12,https://www.sec.gov/Archives/edgar/data/1099800/000109980021000007/ew-20201231.htm
0000707549,LAM RESEARCH CORP ,3559,SPECIAL INDUSTRY MACHINERY,CA,DE,2021-08-17,https://www.sec.gov/Archives/edgar/data/707549/000070754921000136/lrcx-20210627.htm
0001571949,"Intercontinental Exchange, Inc. ",6200,SECURITY & COMMODITY BROKERS,GA,DE,2022-02-03,https://www.sec.gov/Archives/edgar/data/1571949/000157194922000006/ice-20211231.htm
0001571949,"Intercontinental Exchange, Inc. ",6200,SECURITY & COMMODITY BROKERS,GA,DE,2021-02-04,https://www.sec.gov/Archives/edgar/data/1571949/000157194921000003/ice-20201231.htm
0001393311,Public Storage ,6798,REAL ESTATE INVESTMENT TRUSTS,CA,MD,2022-02-22,https://www.sec.gov/Archives/edgar/data/1393311/000139331122000010/psa-20211231.htm
0001393311,Public Storage ,6798,REAL ESTATE INVESTMENT TRUSTS,CA,MD,2021-02-24,https://www.sec.gov/Archives/edgar/data/1393311/000156276221000058/psa-20201231x10k.htm
0000021665,COLGATE PALMOLIVE CO ,2844,PERFUMES,NY,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/21665/000002166522000003/cl-20211231.htm
0000021665,COLGATE PALMOLIVE CO ,2844,PERFUMES,NY,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/21665/000002166521000007/cl-20201231.htm
0001101239,EQUINIX INC ,6798,REAL ESTATE INVESTMENT TRUSTS,CA,DE,2022-02-18,https://www.sec.gov/Archives/edgar/data/1101239/000162828022003171/eqix-20211231.htm
0001101239,EQUINIX INC ,6798,REAL ESTATE INVESTMENT TRUSTS,CA,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/1101239/000162828021002563/eqix-20201231.htm
0000798354,FISERV INC ,7389,SERVICES,WI,WI,2022-02-24,https://www.sec.gov/Archives/edgar/data/798354/000079835422000004/fisv-20211231.htm
0000798354,FISERV INC ,7389,SERVICES,WI,WI,2021-02-26,https://www.sec.gov/Archives/edgar/data/798354/000079835421000004/fisv-20201231.htm
0000092230,TRUIST FINANCIAL CORP ,6021,NATIONAL COMMERCIAL BANKS,NC,NC,2022-02-23,https://www.sec.gov/Archives/edgar/data/92230/000009223022000008/tfc-20211231.htm
0000092230,TRUIST FINANCIAL CORP ,6021,NATIONAL COMMERCIAL BANKS,NC,NC,2021-02-24,https://www.sec.gov/Archives/edgar/data/92230/000009223021000032/tfc-20201231.htm
0000315293,Aon plc ,6411,INSURANCE AGENTS BROKERS & SERVICES,L2,L2,2022-02-18,https://www.sec.gov/Archives/edgar/data/315293/000162828022003180/aon-20211231.htm
0000315293,Aon plc ,6411,INSURANCE AGENTS BROKERS & SERVICES,L2,L2,2021-02-19,https://www.sec.gov/Archives/edgar/data/315293/000162828021002574/aon-20201231.htm
0000702165,NORFOLK SOUTHERN CORP ,4011,RAILROADS,GA,VA,2022-02-04,https://www.sec.gov/Archives/edgar/data/702165/000070216522000007/nsc-20211231.htm
0000702165,NORFOLK SOUTHERN CORP ,4011,RAILROADS,GA,VA,2021-02-04,https://www.sec.gov/Archives/edgar/data/702165/000070216521000006/nsc-20201231.htm
0000080661,PROGRESSIVE CORP/OH/ ,6331,FIRE,OH,OH,2022-02-28,https://www.sec.gov/Archives/edgar/data/80661/000008066122000046/pgr-20211231.htm
0000080661,PROGRESSIVE CORP/OH/ ,6331,FIRE,OH,OH,2021-03-01,https://www.sec.gov/Archives/edgar/data/80661/000008066121000014/pgr-20201231.htm
0000049826,ILLINOIS TOOL WORKS INC ,3560,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,IL,DE,2022-02-11,https://www.sec.gov/Archives/edgar/data/49826/000004982622000006/itw-20211231.htm
0000049826,ILLINOIS TOOL WORKS INC ,3560,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,IL,DE,2021-02-12,https://www.sec.gov/Archives/edgar/data/49826/000004982621000007/itw-20201231.htm
0001543151,"Uber Technologies, Inc ",7389,SERVICES,CA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1543151/000154315122000008/uber-20211231.htm
0001543151,"Uber Technologies, Inc ",7389,SERVICES,CA,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/1543151/000154315121000014/uber-20201231.htm
0000885725,BOSTON SCIENTIFIC CORP ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,MA,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/885725/000088572522000006/bsx-20211231.htm
0000885725,BOSTON SCIENTIFIC CORP ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,MA,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/885725/000088572521000008/bsx-20201231.htm
0000030554,DUPONT E I DE NEMOURS & CO ,2820,PLASTIC MATERIAL,IN,DE,2022-02-10,https://www.sec.gov/Archives/edgar/data/30554/000175567222000005/ctva-20211231.htm
0000030554,DUPONT E I DE NEMOURS & CO ,2820,PLASTIC MATERIAL,IN,DE,2021-02-11,https://www.sec.gov/Archives/edgar/data/30554/000175567221000008/ctva-20201231.htm
0000831259,FREEPORT-MCMORAN INC ,1000,METAL MINING,AZ,DE,2022-02-15,https://www.sec.gov/Archives/edgar/data/831259/000083125922000009/fcx-20211231.htm
0000831259,FREEPORT-MCMORAN INC ,1000,METAL MINING,AZ,DE,2021-02-16,https://www.sec.gov/Archives/edgar/data/831259/000083125921000009/fcx-20201231.htm
0000718877,"Activision Blizzard, Inc. ",7372,SERVICES,CA,CA,2022-02-25,https://www.sec.gov/Archives/edgar/data/718877/000162828022003992/atvi-20211231.htm
0000718877,"Activision Blizzard, Inc. ",7372,SERVICES,CA,CA,2021-02-23,https://www.sec.gov/Archives/edgar/data/718877/000162828021002828/atvi-20201231.htm
0001059556,MOODYS CORP /DE/ ,7320,SERVICES,NY,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1059556/000105955622000012/mco-20211231.htm
0001059556,MOODYS CORP /DE/ ,7320,SERVICES,NY,DE,2021-02-22,https://www.sec.gov/Archives/edgar/data/1059556/000105955621000010/mco-20201231.htm
0001164727,NEWMONT Corp /DE/ ,1040,GOLD & SILVER ORES,CO,CO,2022-02-24,https://www.sec.gov/Archives/edgar/data/1164727/000116472722000007/nem-20211231.htm
0001164727,NEWMONT Corp /DE/ ,1040,GOLD & SILVER ORES,CO,CO,2021-02-18,https://www.sec.gov/Archives/edgar/data/1164727/000116472721000027/nem-20201231.htm
0001048286,MARRIOTT INTERNATIONAL INC /MD/ ,7011,HOTELS & MOTELS,MD,DE,2022-02-15,https://www.sec.gov/Archives/edgar/data/1048286/000162828022002666/mar-20211231.htm
0001048286,MARRIOTT INTERNATIONAL INC /MD/ ,7011,HOTELS & MOTELS,MD,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/1048286/000162828021002433/mar-20201231.htm
0000049071,HUMANA INC ,6324,HOSPITAL & MEDICAL SERVICE PLANS,KY,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/49071/000004907122000017/hum-20211231.htm
0000049071,HUMANA INC ,6324,HOSPITAL & MEDICAL SERVICE PLANS,KY,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/49071/000004907121000039/hum-20201231.htm
0001038357,PIONEER NATURAL RESOURCES CO ,1311,CRUDE PETROLEUM & NATURAL GAS,TX,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1038357/000103835722000039/pxd-20211231.htm
0001038357,PIONEER NATURAL RESOURCES CO ,1311,CRUDE PETROLEUM & NATURAL GAS,TX,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/1038357/000103835721000016/pxd-20201231.htm
0000037996,FORD MOTOR CO ,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,MI,DE,2022-02-04,https://www.sec.gov/Archives/edgar/data/37996/000003799622000013/f-20211231.htm
0000037996,FORD MOTOR CO ,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,MI,DE,2021-02-05,https://www.sec.gov/Archives/edgar/data/37996/000003799621000012/f-20201231.htm
0001061219,ENTERPRISE PRODUCTS PARTNERS L.P. ,4922,NATURAL GAS TRANSMISSION,TX,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/1061219/000106121922000008/form10k.htm
0001061219,ENTERPRISE PRODUCTS PARTNERS L.P. ,4922,NATURAL GAS TRANSMISSION,TX,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/1061219/000106121921000009/form10k.htm
0001327567,Palo Alto Networks Inc ,3577,COMPUTER PERIPHERAL EQUIPMENT,CA,DE,2021-09-03,https://www.sec.gov/Archives/edgar/data/1327567/000132756721000029/panw-20210731.htm
0001099219,METLIFE INC ,6311,LIFE INSURANCE,NY,DE,2022-02-18,https://www.sec.gov/Archives/edgar/data/1099219/000109921922000014/met-20211231.htm
0001099219,METLIFE INC ,6311,LIFE INSURANCE,NY,DE,2021-02-19,https://www.sec.gov/Archives/edgar/data/1099219/000109921921000050/met-20201231.htm
0000029534,DOLLAR GENERAL CORP ,5331,RETAIL,TN,TN,2022-03-18,https://www.sec.gov/Archives/edgar/data/29534/000155837022003921/dg-20220128x10k.htm
0000029534,DOLLAR GENERAL CORP ,5331,RETAIL,TN,TN,2021-03-19,https://www.sec.gov/Archives/edgar/data/29534/000155837021003245/dg-20210129x10k.htm
0000087347,SCHLUMBERGER LIMITED/NV ,1389,OIL,TX,P8,2022-01-26,https://www.sec.gov/Archives/edgar/data/87347/000156459022002421/slb-10k_20211231.htm
0000087347,SCHLUMBERGER LIMITED/NV ,1389,OIL,TX,P8,2021-01-27,https://www.sec.gov/Archives/edgar/data/87347/000156459021002477/slb-10k_20201231.htm
0001682852,"Moderna, Inc. ",2836,BIOLOGICAL PRODUCTS ,MA,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1682852/000168285222000012/mrna-20211231.htm
0001682852,"Moderna, Inc. ",2836,BIOLOGICAL PRODUCTS ,MA,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1682852/000168285221000006/mrna-20201231.htm
0000032604,EMERSON ELECTRIC CO ,3600,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT ,MO,MO,2021-11-15,https://www.sec.gov/Archives/edgar/data/32604/000003260421000038/emr-20210930.htm
0001510295,Marathon Petroleum Corp ,2911,PETROLEUM REFINING,OH,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1510295/000151029522000011/mpc-20211231.htm
0001510295,Marathon Petroleum Corp ,2911,PETROLEUM REFINING,OH,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1510295/000151029521000027/mpc-20201231.htm
0000927628,CAPITAL ONE FINANCIAL CORP ,6021,NATIONAL COMMERCIAL BANKS,VA,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/927628/000092762822000106/cof-20211231.htm
0000927628,CAPITAL ONE FINANCIAL CORP ,6021,NATIONAL COMMERCIAL BANKS,VA,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/927628/000092762821000094/cof-20201231.htm
0001418135,Keurig Dr Pepper Inc. ,2080,BEVERAGES,MA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1418135/000141813522000005/kdp-20211231.htm
0001418135,Keurig Dr Pepper Inc. ,2080,BEVERAGES,MA,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1418135/000141813521000005/kdp-20201231.htm
0001048911,FEDEX CORP ,4513,AIR COURIER SERVICES,TN,DE,2021-07-19,https://www.sec.gov/Archives/edgar/data/1048911/000156459021037031/fdx-10k_20210531.htm
0001640147,Snowflake Inc. ,7372,SERVICES,MT,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/1640147/000164014722000023/snow-20220131.htm
0001640147,Snowflake Inc. ,7372,SERVICES,MT,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1640147/000164014721000073/snow-20210131.htm
0001637459,Kraft Heinz Co ,2030,CANNED,PA,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/1637459/000163745922000018/khc-20211225.htm
0001637459,Kraft Heinz Co ,2030,CANNED,PA,DE,2021-02-17,https://www.sec.gov/Archives/edgar/data/1637459/000163745921000009/khc-20201226.htm
0000002969,"Air Products & Chemicals, Inc. ",2810,INDUSTRIAL INORGANIC CHEMICALS,PA,DE,2021-11-18,https://www.sec.gov/Archives/edgar/data/2969/000000296921000055/apd-20210930.htm
0001327811,"Workday, Inc. ",7374,SERVICES,CA,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/1327811/000132781122000030/wday-20220131.htm
0001327811,"Workday, Inc. ",7374,SERVICES,CA,DE,2021-03-02,https://www.sec.gov/Archives/edgar/data/1327811/000132781121000020/wday-20210131.htm
0001032208,SEMPRA ENERGY ,4932,GAS & OTHER SERVICES COMBINED,CA,CA,2022-02-25,https://www.sec.gov/Archives/edgar/data/86521/000103220822000007/sre-20211231.htm
0001032208,SEMPRA ENERGY ,4932,GAS & OTHER SERVICES COMBINED,CA,CA,2021-02-25,https://www.sec.gov/Archives/edgar/data/86521/000103220821000007/sre-20201231.htm
0000797468,OCCIDENTAL PETROLEUM CORP /DE/ ,1311,CRUDE PETROLEUM & NATURAL GAS,TX,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/797468/000079746822000008/oxy-20211231.htm
0000797468,OCCIDENTAL PETROLEUM CORP /DE/ ,1311,CRUDE PETROLEUM & NATURAL GAS,TX,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/797468/000079746821000009/oxy-20201231.htm
0000007084,Archer-Daniels-Midland Co ,2070,FATS & OILS,IL,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/7084/000000708422000008/adm-20211231.htm
0000007084,Archer-Daniels-Midland Co ,2070,FATS & OILS,IL,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/7084/000000708421000008/adm-20201231.htm
0000882835,ROPER TECHNOLOGIES INC ,3823,INDUSTRIAL INSTRUMENTS FOR MEASUREMENT,FL,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/882835/000088283522000012/rop-20211231.htm
