CIK,Ticker,Company Name,SIC,Industry,State Location,State Inc,Filling Date,URL,digital asset,cryptocurrency,cryptocurrencies,digital holdings,bitcoin,ethereum,digital asset_table,cryptocurrency_table,cryptocurrencies_table,digital holdings_table,bitcoin_table,ethereum_table
0001045609,PLD,"Prologis, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,CA,MD,2022-02-09,https://www.sec.gov/Archives/edgar/data/1045609/000156459022004436/pld-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001045609,PLD,"Prologis, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,CA,MD,2021-02-11,https://www.sec.gov/Archives/edgar/data/1045609/000156459021005312/pld-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000051143,IBM,INTERNATIONAL BUSINESS MACHINES CORP ,3570,COMPUTER & OFFICE EQUIPMENT,NY,NY,2022-02-22,https://www.sec.gov/Archives/edgar/data/51143/000155837022001584/ibm-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000051143,IBM,INTERNATIONAL BUSINESS MACHINES CORP ,3570,COMPUTER & OFFICE EQUIPMENT,NY,NY,2021-02-23,https://www.sec.gov/Archives/edgar/data/51143/000155837021001489/ibm-20201231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000315189,DE,DEERE & CO ,3523,FARM MACHINERY & EQUIPMENT,IL,DE,2021-12-16,https://www.sec.gov/Archives/edgar/data/315189/000155837021016864/de-20211031x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000018230,CAT,CATERPILLAR INC ,3531,CONSTRUCTION MACHINERY & EQUIP,IL,DE,2022-02-16,https://www.sec.gov/Archives/edgar/data/18230/000001823022000050/cat-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000018230,CAT,CATERPILLAR INC ,3531,CONSTRUCTION MACHINERY & EQUIP,IL,DE,2021-02-17,https://www.sec.gov/Archives/edgar/data/18230/000001823021000063/cat-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001053507,AMT,AMERICAN TOWER CORP /MA/ ,6798,REAL ESTATE INVESTMENT TRUSTS,MA,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1053507/000105350722000017/amt-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001053507,AMT,AMERICAN TOWER CORP /MA/ ,6798,REAL ESTATE INVESTMENT TRUSTS,MA,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1053507/000105350721000026/amt-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000027419,TGT,TARGET CORP ,5331,RETAIL,MN,MN,2022-03-09,https://www.sec.gov/Archives/edgar/data/27419/000002741922000007/tgt-20220129.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000027419,TGT,TARGET CORP ,5331,RETAIL,MN,MN,2021-03-10,https://www.sec.gov/Archives/edgar/data/27419/000002741921000010/tgt-20210130.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000002488,AMD,ADVANCED MICRO DEVICES INC ,3674,SEMICONDUCTORS & RELATED DEVICES,CA,DE,2022-02-03,https://www.sec.gov/Archives/edgar/data/2488/000000248822000016/amd-20211225.htm,0,5,1,0,0,0,0,0,0,0,0,0
0000002488,AMD,ADVANCED MICRO DEVICES INC ,3674,SEMICONDUCTORS & RELATED DEVICES,CA,DE,2021-01-29,https://www.sec.gov/Archives/edgar/data/2488/000162828021001185/amd-20201226.htm,0,6,1,0,0,0,0,0,0,0,0,0
0000764180,MO,"ALTRIA GROUP, INC. ",2111,CIGARETTES,VA,VA,2022-02-25,https://www.sec.gov/Archives/edgar/data/764180/000076418022000019/mo-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000764180,MO,"ALTRIA GROUP, INC. ",2111,CIGARETTES,VA,VA,2021-02-26,https://www.sec.gov/Archives/edgar/data/764180/000076418021000037/mo-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000886982,GS,GOLDMAN SACHS GROUP INC ,6211,SECURITY BROKERS,NY,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/886982/000119312522052682/d192225d10k.htm,1,0,8,0,0,0,0,0,0,0,0,0
0000886982,GS,GOLDMAN SACHS GROUP INC ,6211,SECURITY BROKERS,NY,DE,2021-02-22,https://www.sec.gov/Archives/edgar/data/886982/000119312521049380/d39654d10k.htm,0,0,1,0,0,0,0,0,0,0,0,0
0000006951,AMAT,APPLIED MATERIALS INC /DE ,3674,SEMICONDUCTORS & RELATED DEVICES,CA,DC,2021-12-17,https://www.sec.gov/Archives/edgar/data/6951/000000695121000043/amat-20211031.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001559720,ABNB,"Airbnb, Inc. ",7340,SERVICES,CA,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000006/abnb-20211231.htm,0,0,1,0,0,0,0,0,0,0,0,0
0001559720,ABNB,"Airbnb, Inc. ",7340,SERVICES,CA,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1559720/000155972021000010/airbnb-10k.htm,0,0,1,0,0,0,0,0,0,0,0,0
0000831001,C,CITIGROUP INC ,6021,NATIONAL COMMERCIAL BANKS,NY,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/831001/000083100122000036/c-20211231.htm,1,0,1,0,0,0,0,0,0,0,0,0
0000831001,C,CITIGROUP INC ,6021,NATIONAL COMMERCIAL BANKS,NY,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/831001/000083100121000042/c-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001001250,EL,ESTEE LAUDER COMPANIES INC ,2844,PERFUMES,NY,DE,2021-08-27,https://www.sec.gov/Archives/edgar/data/1001250/000100125021000127/el-20210630.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001364742,BLK,BlackRock Inc. ,6211,SECURITY BROKERS,NY,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1364742/000156459022007117/blk-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001364742,BLK,BlackRock Inc. ,6211,SECURITY BROKERS,NY,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1364742/000156459021008796/blk-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000008670,ADP,AUTOMATIC DATA PROCESSING INC ,7374,SERVICES,NJ,DE,2021-08-04,https://www.sec.gov/Archives/edgar/data/8670/000000867021000027/adp-20210630.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000310764,SYK,STRYKER CORP ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,MI,MI,2022-02-11,https://www.sec.gov/Archives/edgar/data/310764/000031076422000028/syk-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000310764,SYK,STRYKER CORP ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,MI,MI,2021-02-11,https://www.sec.gov/Archives/edgar/data/310764/000031076421000027/syk-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001075531,BKNG,Booking Holdings Inc. ,4700,TRANSPORTATION SERVICES,CT,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/1075531/000107553122000008/bkng-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001075531,BKNG,Booking Holdings Inc. ,4700,TRANSPORTATION SERVICES,CT,DE,2021-02-24,https://www.sec.gov/Archives/edgar/data/1075531/000107553121000019/bkng-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000064040,SPGI,S&P Global Inc. ,7320,SERVICES,NY,NY,2022-02-08,https://www.sec.gov/Archives/edgar/data/64040/000006404022000055/spgi-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000064040,SPGI,S&P Global Inc. ,7320,SERVICES,NY,NY,2021-02-09,https://www.sec.gov/Archives/edgar/data/64040/000006404021000063/spgi-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001103982,MDLZ,"Mondelez International, Inc. ",2000,FOOD & KINDRED PRODUCTS,IL,IL,2022-02-04,https://www.sec.gov/Archives/edgar/data/1103982/000110398222000003/mdlz-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001103982,MDLZ,"Mondelez International, Inc. ",2000,FOOD & KINDRED PRODUCTS,IL,IL,2021-02-05,https://www.sec.gov/Archives/edgar/data/1103982/000110398221000004/mdlz-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000896159,CB,Chubb Ltd ,6331,FIRE,V8,V8,2022-02-24,https://www.sec.gov/Archives/edgar/data/896159/000089615922000005/cb-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000896159,CB,Chubb Ltd ,6331,FIRE,V8,V8,2021-02-25,https://www.sec.gov/Archives/edgar/data/896159/000089615921000003/cb-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000895728,ENB,ENBRIDGE INC ,4610,PIPE LINES ,A0,A0,2022-02-11,https://www.sec.gov/Archives/edgar/data/895728/000089572822000011/enb-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000895728,ENB,ENBRIDGE INC ,4610,PIPE LINES ,A0,A0,2021-02-12,https://www.sec.gov/Archives/edgar/data/895728/000089572821000010/enb-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000012927,BA,BOEING CO ,3721,AIRCRAFT,WA,DE,2022-01-31,https://www.sec.gov/Archives/edgar/data/12927/000001292722000010/ba-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000012927,BA,BOEING CO ,3721,AIRCRAFT,WA,DE,2021-02-01,https://www.sec.gov/Archives/edgar/data/12927/000001292721000011/ba-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001035267,ISRG,INTUITIVE SURGICAL INC ,3842,ORTHOPEDIC,CA,DE,2022-02-03,https://www.sec.gov/Archives/edgar/data/1035267/000103526722000014/isrg-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001035267,ISRG,INTUITIVE SURGICAL INC ,3842,ORTHOPEDIC,CA,DE,2021-02-10,https://www.sec.gov/Archives/edgar/data/1035267/000103526721000028/isrg-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001326160,DUK,Duke Energy CORP ,4931,ELECTRIC & OTHER SERVICES COMBINED,NC,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/17797/000132616022000072/duk-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001326160,DUK,Duke Energy CORP ,4931,ELECTRIC & OTHER SERVICES COMBINED,NC,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/17797/000132616021000063/duk-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001065280,NFLX,NETFLIX INC ,7841,SERVICES,CA,DE,2022-01-27,https://www.sec.gov/Archives/edgar/data/1065280/000106528022000036/nflx-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001065280,NFLX,NETFLIX INC ,7841,SERVICES,CA,DE,2021-01-28,https://www.sec.gov/Archives/edgar/data/1065280/000106528021000040/nflx-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000066740,MMM,3M CO ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,MN,DE,2022-02-09,https://www.sec.gov/Archives/edgar/data/66740/000006674022000010/mmm-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000066740,MMM,3M CO ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,MN,DE,2021-02-04,https://www.sec.gov/Archives/edgar/data/66740/000155837021000737/mmm-20201231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000040545,GE,GENERAL ELECTRIC CO ,3600,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT ,MA,NY,2022-02-11,https://www.sec.gov/Archives/edgar/data/40545/000004054522000008/ge-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000040545,GE,GENERAL ELECTRIC CO ,3600,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT ,MA,NY,2021-02-12,https://www.sec.gov/Archives/edgar/data/40545/000004054521000011/ge-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001739940,CI,Cigna Corp ,6324,HOSPITAL & MEDICAL SERVICE PLANS,CT,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1739940/000173994022000007/ci-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001739940,CI,Cigna Corp ,6324,HOSPITAL & MEDICAL SERVICE PLANS,CT,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1739940/000173994021000007/ci-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000062709,MMC,"MARSH & MCLENNAN COMPANIES, INC. ",6411,INSURANCE AGENTS BROKERS & SERVICES,NY,DE,2022-02-16,https://www.sec.gov/Archives/edgar/data/62709/000006270922000009/mmc-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000062709,MMC,"MARSH & MCLENNAN COMPANIES, INC. ",6411,INSURANCE AGENTS BROKERS & SERVICES,NY,DE,2021-02-17,https://www.sec.gov/Archives/edgar/data/62709/000006270921000008/mmc-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000006281,ADI,ANALOG DEVICES INC ,3674,SEMICONDUCTORS & RELATED DEVICES,MA,MA,2021-12-03,https://www.sec.gov/Archives/edgar/data/6281/000000628121000294/adi-20211030.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001051470,CCI,CROWN CASTLE INTERNATIONAL CORP ,6798,REAL ESTATE INVESTMENT TRUSTS,TX,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/1051470/000105147022000019/cci-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001051470,CCI,CROWN CASTLE INTERNATIONAL CORP ,6798,REAL ESTATE INVESTMENT TRUSTS,TX,DE,2021-02-22,https://www.sec.gov/Archives/edgar/data/1051470/000105147021000031/cci-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001156375,CME,CME GROUP INC. ,6200,SECURITY & COMMODITY BROKERS,IL,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1156375/000115637522000076/cme-20211231.htm,0,1,2,0,4,0,0,0,0,0,0,0
0001156375,CME,CME GROUP INC. ,6200,SECURITY & COMMODITY BROKERS,IL,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1156375/000115637521000020/cme-20201231.htm,0,0,0,0,2,0,0,0,0,0,0,0
0000092122,SO,SOUTHERN CO ,4911,ELECTRIC SERVICES,GA,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000092122,SO,SOUTHERN CO ,4911,ELECTRIC SERVICES,GA,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000092122,SO,SOUTHERN CO ,4911,ELECTRIC SERVICES,GA,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000003153,ALP-PQ,ALABAMA POWER CO ,4911,ELECTRIC SERVICES,AL,AL,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000003153,ALP-PQ,ALABAMA POWER CO ,4911,ELECTRIC SERVICES,AL,AL,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000003153,ALP-PQ,ALABAMA POWER CO ,4911,ELECTRIC SERVICES,AL,AL,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000041091,GPJA,GEORGIA POWER CO ,4911,ELECTRIC SERVICES,GA,GA,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000041091,GPJA,GEORGIA POWER CO ,4911,ELECTRIC SERVICES,GA,GA,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000041091,GPJA,GEORGIA POWER CO ,4911,ELECTRIC SERVICES,GA,GA,2022-02-17,https://www.sec.gov/Archives/edgar/data/3153/000009212222000003/so-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000092122,SO,SOUTHERN CO ,4911,ELECTRIC SERVICES,GA,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/3153/000009212221000006/so-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000092122,SO,SOUTHERN CO ,4911,ELECTRIC SERVICES,GA,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/3153/000009212221000006/so-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000092122,SO,SOUTHERN CO ,4911,ELECTRIC SERVICES,GA,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/3153/000009212221000006/so-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000003153,ALP-PQ,ALABAMA POWER CO ,4911,ELECTRIC SERVICES,AL,AL,2021-02-18,https://www.sec.gov/Archives/edgar/data/3153/000009212221000006/so-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000003153,ALP-PQ,ALABAMA POWER CO ,4911,ELECTRIC SERVICES,AL,AL,2021-02-18,https://www.sec.gov/Archives/edgar/data/3153/000009212221000006/so-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000003153,ALP-PQ,ALABAMA POWER CO ,4911,ELECTRIC SERVICES,AL,AL,2021-02-18,https://www.sec.gov/Archives/edgar/data/3153/000009212221000006/so-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000041091,GPJA,GEORGIA POWER CO ,4911,ELECTRIC SERVICES,GA,GA,2021-02-18,https://www.sec.gov/Archives/edgar/data/3153/000009212221000006/so-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000041091,GPJA,GEORGIA POWER CO ,4911,ELECTRIC SERVICES,GA,GA,2021-02-18,https://www.sec.gov/Archives/edgar/data/3153/000009212221000006/so-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000041091,GPJA,GEORGIA POWER CO ,4911,ELECTRIC SERVICES,GA,GA,2021-02-18,https://www.sec.gov/Archives/edgar/data/3153/000009212221000006/so-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000009631,BNS,BANK OF NOVA SCOTIA ,6022,STATE COMMERCIAL BANKS,A6,Z4,2021-01-29,https://www.sec.gov/Archives/edgar/data/9631/000114036121002628/brhc10019393_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000723125,MU,MICRON TECHNOLOGY INC ,3674,SEMICONDUCTORS & RELATED DEVICES,ID,DE,2021-10-08,https://www.sec.gov/Archives/edgar/data/723125/000072312521000065/mu-20210902.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000277948,CSX,CSX CORP ,4011,RAILROADS,FL,VA,2022-02-16,https://www.sec.gov/Archives/edgar/data/277948/000027794822000009/csx-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000277948,CSX,CSX CORP ,4011,RAILROADS,FL,VA,2021-02-10,https://www.sec.gov/Archives/edgar/data/277948/000027794821000014/csx-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000882095,GILD,"GILEAD SCIENCES, INC. ",2836,BIOLOGICAL PRODUCTS ,CA,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/882095/000088209522000007/gild-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000882095,GILD,"GILEAD SCIENCES, INC. ",2836,BIOLOGICAL PRODUCTS ,CA,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/882095/000088209521000008/gild-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000109198,TJX,TJX COMPANIES INC /DE/ ,5651,RETAIL,MA,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/109198/000010919822000008/tjx-20220129.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000109198,TJX,TJX COMPANIES INC /DE/ ,5651,RETAIL,MA,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/109198/000010919821000006/tjx-20210130.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001393818,BX,Blackstone Inc. ,6282,INVESTMENT ADVICE,NY,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001393818,BX,Blackstone Inc. ,6282,INVESTMENT ADVICE,NY,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000089800,SHW,SHERWIN WILLIAMS CO ,5200,RETAIL,OH,OH,2022-02-17,https://www.sec.gov/Archives/edgar/data/89800/000008980022000007/shw-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000089800,SHW,SHERWIN WILLIAMS CO ,5200,RETAIL,OH,OH,2021-02-19,https://www.sec.gov/Archives/edgar/data/89800/000008980021000010/shw-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000036104,USB,US BANCORP \DE\ ,6021,NATIONAL COMMERCIAL BANKS,MN,DE,2022-02-22,https://www.sec.gov/Archives/edgar/data/36104/000119312522048709/d256232d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000036104,USB,US BANCORP \DE\ ,6021,NATIONAL COMMERCIAL BANKS,MN,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/36104/000119312521052547/d14650d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000872589,REGN,"REGENERON PHARMACEUTICALS, INC. ",2834,PHARMACEUTICAL PREPARATIONS,NY,NY,2022-02-07,https://www.sec.gov/Archives/edgar/data/872589/000180422022000007/regn-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000872589,REGN,"REGENERON PHARMACEUTICALS, INC. ",2834,PHARMACEUTICAL PREPARATIONS,NY,NY,2021-02-08,https://www.sec.gov/Archives/edgar/data/872589/000180422021000008/regn-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000010795,BDX,BECTON DICKINSON & CO ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,NJ,NJ,2021-11-24,https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/bdx-20210930.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000713676,PNC,"PNC FINANCIAL SERVICES GROUP, INC. ",6021,NATIONAL COMMERCIAL BANKS,PA,PA,2022-02-25,https://www.sec.gov/Archives/edgar/data/713676/000071367622000019/pnc-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000713676,PNC,"PNC FINANCIAL SERVICES GROUP, INC. ",6021,NATIONAL COMMERCIAL BANKS,PA,PA,2021-02-26,https://www.sec.gov/Archives/edgar/data/713676/000071367621000025/pnc-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000875320,VRTX,VERTEX PHARMACEUTICALS INC / MA ,2834,PHARMACEUTICAL PREPARATIONS,MA,MA,2022-02-09,https://www.sec.gov/Archives/edgar/data/875320/000087532022000007/vrtx-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000875320,VRTX,VERTEX PHARMACEUTICALS INC / MA ,2834,PHARMACEUTICAL PREPARATIONS,MA,MA,2021-02-11,https://www.sec.gov/Archives/edgar/data/875320/000087532021000006/vrtx-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000823768,WM,WASTE MANAGEMENT INC ,4953,REFUSE SYSTEMS,TX,DE,2022-02-15,https://www.sec.gov/Archives/edgar/data/823768/000155837022001179/wm-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000823768,WM,WASTE MANAGEMENT INC ,4953,REFUSE SYSTEMS,TX,DE,2021-02-22,https://www.sec.gov/Archives/edgar/data/823768/000155837021001348/wm-20201231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000821189,EOG,EOG RESOURCES INC ,1311,CRUDE PETROLEUM & NATURAL GAS,TX,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/821189/000082118922000017/eog-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000821189,EOG,EOG RESOURCES INC ,1311,CRUDE PETROLEUM & NATURAL GAS,TX,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/821189/000082118921000017/eog-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000715957,D,"DOMINION ENERGY, INC ",4911,ELECTRIC SERVICES,VA,VA,2022-02-24,https://www.sec.gov/Archives/edgar/data/103682/000156459022006589/d-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000715957,D,"DOMINION ENERGY, INC ",4911,ELECTRIC SERVICES,VA,VA,2021-02-25,https://www.sec.gov/Archives/edgar/data/103682/000156459021008442/d-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000040533,GD,GENERAL DYNAMICS CORP ,3730,SHIP & BOAT BUILDING & REPAIRING,VA,DE,2022-02-09,https://www.sec.gov/Archives/edgar/data/40533/000004053322000007/gd-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000040533,GD,GENERAL DYNAMICS CORP ,3730,SHIP & BOAT BUILDING & REPAIRING,VA,DE,2021-02-09,https://www.sec.gov/Archives/edgar/data/40533/000004053321000010/gd-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001099800,EW,Edwards Lifesciences Corp ,3842,ORTHOPEDIC,CA,DE,2022-02-14,https://www.sec.gov/Archives/edgar/data/1099800/000109980022000005/ew-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001099800,EW,Edwards Lifesciences Corp ,3842,ORTHOPEDIC,CA,DE,2021-02-12,https://www.sec.gov/Archives/edgar/data/1099800/000109980021000007/ew-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000707549,LRCX,LAM RESEARCH CORP ,3559,SPECIAL INDUSTRY MACHINERY,CA,DE,2021-08-17,https://www.sec.gov/Archives/edgar/data/707549/000070754921000136/lrcx-20210627.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001571949,ICE,"Intercontinental Exchange, Inc. ",6200,SECURITY & COMMODITY BROKERS,GA,DE,2022-02-03,https://www.sec.gov/Archives/edgar/data/1571949/000157194922000006/ice-20211231.htm,15,2,0,0,6,0,4,0,0,0,0,0
0001571949,ICE,"Intercontinental Exchange, Inc. ",6200,SECURITY & COMMODITY BROKERS,GA,DE,2021-02-04,https://www.sec.gov/Archives/edgar/data/1571949/000157194921000003/ice-20201231.htm,46,3,4,0,9,0,4,0,0,0,0,0
0001393311,PSA,Public Storage ,6798,REAL ESTATE INVESTMENT TRUSTS,CA,MD,2022-02-22,https://www.sec.gov/Archives/edgar/data/1393311/000139331122000010/psa-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001393311,PSA,Public Storage ,6798,REAL ESTATE INVESTMENT TRUSTS,CA,MD,2021-02-24,https://www.sec.gov/Archives/edgar/data/1393311/000156276221000058/psa-20201231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000021665,CL,COLGATE PALMOLIVE CO ,2844,PERFUMES,NY,DE,2022-02-17,https://www.sec.gov/Archives/edgar/data/21665/000002166522000003/cl-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000021665,CL,COLGATE PALMOLIVE CO ,2844,PERFUMES,NY,DE,2021-02-18,https://www.sec.gov/Archives/edgar/data/21665/000002166521000007/cl-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
